,상품명,가격,이미지,행사정보,편의점 이름,카테고리
296,광동)헛개차1L펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_86%2F1595899865862hyMPu_JPEG%2F8806002015965.jpg,2+1,미니스톱,음료
297,닥터유단백질바나나240ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_206%2F1595899894338r06sK_JPEG%2F8801117353308.jpg,2+1,미니스톱,음료
298,닥터유단백질초코240ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_163%2F1595899894645Rb86Y_JPEG%2F8801117353209.jpg,2+1,미니스톱,음료
299,루카스나인더블샷250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_21%2F1595899948734qsDCW_JPEG%2F8801069404417.jpg,2+1,미니스톱,음료
300,루카스나인라떼250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_24%2F1595899949444VpBu5_JPEG%2F8801069410968.jpg,2+1,미니스톱,음료
301,루카스나인아메리카노250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_7%2F1595899949791OHMsV_JPEG%2F8801069410951.jpg,2+1,미니스톱,음료
302,바리스타로슈거에스프레소라떼,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_174%2F1595899993940fUqus_JPEG%2F8801121761823.jpg,2+1,미니스톱,음료
303,바리스타모카프레소,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_146%2F1595899994390K2UC1_JPEG%2F8801121107942.jpg,2+1,미니스톱,음료
304,바리스타스모키로스팅라떼,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_98%2F1595899994720H6Thz_JPEG%2F8801121107935.jpg,2+1,미니스톱,음료
305,바리스타에스프레소,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_104%2F1595899994768Okqid_JPEG%2F8801121106792.jpg,2+1,미니스톱,음료
306,바리스타카라멜딥프레소,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_96%2F1595899994833ozJ2l_JPEG%2F8801121755679.jpg,2+1,미니스톱,음료
307,빙)따옴납작복숭아235ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_190%2F15959000200798Ma1g_JPEG%2F8801104667609.jpg,2+1,미니스톱,음료
308,빙)따옴석류크랜베리235ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_14%2F1595900020354DAa8r_JPEG%2F8801104663823.jpg,2+1,미니스톱,음료
309,빙)따옴천혜향235ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_113%2F1595900021177f0WKI_JPEG%2F8801104663786.jpg,2+1,미니스톱,음료
310,사과사과해330ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_59%2F1595900032836Mt35D_JPEG%2F8809117021166.jpg,2+1,미니스톱,음료
311,샤인머스켓500펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_217%2F1595900046591gtA0p_JPEG%2F8809713910185.jpg,2+1,미니스톱,음료
312,신)아워티레몬얼그레이티,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_184%2F1595900082274hj4r4_JPEG%2F8808024028831.jpg,2+1,미니스톱,음료
313,신)아워티오렌지자몽블랙티,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_131%2F1595900082487av2Hm_JPEG%2F8808024028824.jpg,2+1,미니스톱,음료
314,야쿠르트콜드브루270ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_280%2F1595900112707EALTu_JPEG%2F8801128240130.jpg,2+1,미니스톱,음료
315,오션스프레이루비레드340펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_90%2F1595900128794bkJX9_JPEG%2F3120044434.jpg,2+1,미니스톱,음료
316,오션스프레이크랜베리340펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_272%2F15959001298541cH4u_JPEG%2F3120044433.jpg,2+1,미니스톱,음료
317,자몽자몽해330ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_73%2F1595900146900EmqfM_JPEG%2F8809117021173.jpg,2+1,미니스톱,음료
318,칠성사이다복숭아500펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_16%2F1595900176614GcAMU_JPEG%2F8801056170059.jpg,2+1,미니스톱,음료
319,칠성사이다청귤500펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_246%2F1595900176916JOi5c_JPEG%2F8801056169992.jpg,2+1,미니스톱,음료
320,컨디션헛개수500,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_205%2F1595900191117M3QaW_JPEG%2F8801007171210.jpg,2+1,미니스톱,음료
321,콩카페)연유라떼250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_272%2F1595900203844jEuGT_JPEG%2F8801155732431.jpg,2+1,미니스톱,음료
322,콩카페)코코넛라떼250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_6%2F15959002039371Gfvt_JPEG%2F8801155732424.jpg,2+1,미니스톱,음료
323,콩카페)코코넛카카오라떼250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_282%2F1595900204019kXpqJ_JPEG%2F8801155734787.jpg,2+1,미니스톱,음료
324,티즐유자그린티500펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_166%2F1595900225373vz0XX_JPEG%2F8801382148524.jpg,2+1,미니스톱,음료
325,티즐피치우롱티500펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_57%2F1595900225731haNtx_JPEG%2F8801382148500.jpg,2+1,미니스톱,음료
326,파워에이드메가볼츠600ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_71%2F1595900227082p6Qei_JPEG%2F8801094742706.jpg,2+1,미니스톱,음료
327,파워에이드퍼플스톰600펫,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_106%2F1595900227385jGx11_JPEG%2F8801094603700.jpg,2+1,미니스톱,음료
328,푸르밀)흑당밀크티250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_297%2F1595900238060xeEdP_JPEG%2F8806371308521.jpg,2+1,미니스톱,음료
329,푸르밀)흑당카페라떼250ml,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_100%2F1595900238573bU4Qi_JPEG%2F8806371308682.jpg,2+1,미니스톱,음료
330,프렌치로스터리돌체라떼250,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_107%2F1595900240076m9uw3_JPEG%2F8801069185286.jpg,2+1,미니스톱,음료
331,프렌치로스터리모카250,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_59%2F1595900240224BYdl2_JPEG%2F8801069182865.jpg,2+1,미니스톱,음료
332,프렌치로스터리블랙글레이즈250,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_28%2F1595900240352butwn_JPEG%2F8801069411859.jpg,2+1,미니스톱,음료
333,프렌치로스터리에스프레소250,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_179%2F15959002410727gheR_JPEG%2F8801069184289.jpg,2+1,미니스톱,음료
334,프렌치로스터리카라멜250,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_114%2F1595900241197N6edp_JPEG%2F8801069182933.jpg,2+1,미니스톱,음료
335,하늘보리1L,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_42%2F1595900252195mxG9o_JPEG%2F8801382132400.jpg,2+1,미니스톱,음료
336,칸타타땅콩크림라떼275캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_71%2F1595900183496O05oM_JPEG%2F8801056099657.jpg,2+1,미니스톱,음료
337,칸타타아메리카노275캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_80%2F15959001838756nTts_JPEG%2F8801056018900.jpg,2+1,미니스톱,음료
338,칸타타카라멜마키아토,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_190%2F1595900185958YIJCH_JPEG%2F8801056051921.jpg,2+1,미니스톱,음료
339,칸타타콜드브루블랙275캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_256%2F1595900187850Xazil_JPEG%2F8801056032159.jpg,2+1,미니스톱,음료
340,칸타타콜드브루흑당라떼275캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_52%2F15959001880733Kl1g_JPEG%2F8801056090227.jpg,2+1,미니스톱,음료
341,칸타타프리미엄중캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_69%2F15959001881982IQny_JPEG%2F8801056018948.jpg,2+1,미니스톱,음료
342,커핑로드펫블랙아메리카노350ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_117%2F15959001885834fwVE_JPEG%2F8801155734794.jpg,2+1,미니스톱,음료
343,커핑로드펫스윗아메리카노350ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_111%2F1595900188837CTdlX_JPEG%2F8801155734800.jpg,2+1,미니스톱,음료
344,티오피너티카라멜라떼300ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_296%2F15959002155996g10d_JPEG%2F8801115384250.jpg,2+1,미니스톱,음료
345,티오피더블랙중캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_65%2F1595900216874Hz3qc_JPEG%2F8801037087741.jpg,2+1,미니스톱,음료
346,티오피마스터라떼중캔,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_265%2F1595900217560SmKqt_JPEG%2F8801037087543.jpg,2+1,미니스톱,음료
347,티오피마일드라떼300ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_7%2F1595900219830arUdW_JPEG%2F8801115381754.jpg,2+1,미니스톱,음료
348,티오피볼드라떼300ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_8%2F15959002201262jUrm_JPEG%2F8801115381761.jpg,2+1,미니스톱,음료
349,티오피스윗아메리카노,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_9%2F1595900220782GneUz_JPEG%2F8801037087550.jpg,2+1,미니스톱,음료
350,티오피트루블랙300ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_62%2F1595900223865zlUt2_JPEG%2F8801115381778.jpg,2+1,미니스톱,음료
351,티오피트리플라떼300ml,"2,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_139%2F1595900224178MHTiA_JPEG%2F8801115384212.jpg,2+1,미니스톱,음료
352,서울)강릉커피라떼250ml,"2,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_17%2F1595900048761CWAsJ_JPEG%2F8801115139836.jpg,2+1,미니스톱,음료
353,서울)강릉커피블랙250ml,"2,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_192%2F1595900050845TUhss_JPEG%2F8801115139805.jpg,2+1,미니스톱,음료
354,스페셜티디카페인라떼,"2,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_236%2F1595900070428HN16T_JPEG%2F8801115381907.jpg,2+1,미니스톱,음료
355,스페셜티디카페인블랙,"2,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_239%2F1595900071505CaJB2_JPEG%2F8801115381891.jpg,2+1,미니스톱,음료
356,오가닉콜드브루330ml,"2,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_150%2F1595900119998nbjVl_JPEG%2F8801115381655.jpg,2+1,미니스톱,음료
357,티오피심플리라떼360ml,"2,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_142%2F159590022348009Hvo_JPEG%2F8801037093575.jpg,2+1,미니스톱,음료
358,티오피심플리블랙360ml,"2,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_81%2F1595900223580ezjha_JPEG%2F8801037093582.jpg,2+1,미니스톱,음료
359,고티카콜드브루아메리카노265캔,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_40%2F1595899860084TbJeF_JPEG%2F8801094562106.jpg,2+1,미니스톱,음료
360,고티카콜드브루카페라떼265캔,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_75%2F1595899860410jOY5y_JPEG%2F8801094582203.jpg,2+1,미니스톱,음료
361,덴)커핑로드모카라떼,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_107%2F1595899907060ExWGa_JPEG%2F8801155732417.jpg,2+1,미니스톱,음료
362,덴)커핑로드버터크림300ml,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_155%2F1595899907165rxSpQ_JPEG%2F8801155734770.jpg,2+1,미니스톱,음료
363,덴)커핑로드에스프레소,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_106%2F1595899907596rTIzf_JPEG%2F8801155732394.jpg,2+1,미니스톱,음료
364,덴)커핑로드카페봉봉,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_272%2F1595899907703uN2Y4_JPEG%2F8801155732462.jpg,2+1,미니스톱,음료
365,덴)커핑로드흑당크림300ml,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_186%2F159589990781067eX8_JPEG%2F8801155735753.jpg,2+1,미니스톱,음료
366,매일)바리스타디카페인라떼325,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_214%2F1595899960632ula10_JPEG%2F8801121027523.jpg,2+1,미니스톱,음료
367,매일)바리스타민트라임라떼325,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_289%2F15958999644777MHg1_JPEG%2F8801121028667.jpg,2+1,미니스톱,음료
368,매일)바리스타바닐라라떼325,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_164%2F1595899964718h5cln_JPEG%2F8801121771402.jpg,2+1,미니스톱,음료
